2018-03-20 15:40:26.972 [ main ] - [ INFO  ] [gencode : 38 ] - ent_tax_rate====user
2018-03-20 15:40:27.393 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@40cc56a6[size=9]
2018-03-20 15:40:27.393 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntTaxRate.java
2018-03-20 15:40:27.409 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntTaxRateDao.java
2018-03-20 15:40:27.424 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntTaxRateDao.xml
2018-03-20 15:40:27.424 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntTaxRateDTO.java
2018-03-20 15:40:27.424 [ main ] - [ INFO  ] [gencode : 38 ] - function_manage====user
2018-03-20 15:40:27.861 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@1825f055[size=14]
2018-03-20 15:40:27.861 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/FunctionManage.java
2018-03-20 15:40:27.877 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/FunctionManageDao.java
2018-03-20 15:40:27.892 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/FunctionManageDao.xml
2018-03-20 15:40:27.892 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/FunctionManageDTO.java
2018-03-20 15:40:27.892 [ main ] - [ INFO  ] [gencode : 38 ] - individual_brand_apply====user
